951,MACOM TECHNOLOGY SOLUTIONS
952,ENERGY CO OF MINAS GERAIS
953,第九城市
954,NATIONAL HEALTH INVESTORS
955,HARBORONE BANCORP
956,AXOGEN
957,万威
958,GRAB
959,IAMGOLD
960,COMMUNITY WEST BANCSHARES NEW
961,诶吉利斯
962,摩托罗拉解决方案(MOTOROLA SOLUTIONS)
963,保证担保(ASSURED GUARANTY)
964,OP BANCORP
965,ARCOSA
966,HAMILTON LANE
967,IBEX
968,IDACORP
969,利西亚车行(LITHIA MOTORS-A)
970,MIRUM PHARMACEUTICALS
971,COREBRIDGE FINANCIAL
972,LIVE NATION ENTERTAINMENT
973,木勒工业
974,LIBERTY BROADBAND CL-A
975,VITA COCO
976,CORTEVA
977,FIRST NATIONAL
978,迪堡金融设备
979,第一万能金控 NC
980,独立房地产信托
981,保富银行
982,戴尔蒙特新鲜制造
983,林肯教育服务
984,DOCUSIGN
985,SERVICENOW
986,MERIDIANLINK
987,纳森连锁餐饮
988,恩桥
989,FS KKR CAPITAL
990,主街资本
991,HELIOS TECHNOLOGIES
992,通用金融
993,固安捷(GRAINGER)
994,EUDA HEALTH
995,BALLY
996,PENNYMAC FINANCIAL SERVICES
997,哈特福德金融服务(HARTFORD FINANCIAL)
998,EVERCOMMERCE
999,巴克尔
1000,ICU医疗
1001,伟创力
1002,吉劳埃地产(KILROY REALTY)
1003,ENDEAVOR
1004,CALIFORNIA RESOURCES
1005,前进保险(THE PROGRESSIVE)
1006,美国联合能源(ALLIANT ENERGY)
1007,CITIZENS FINANCIAL SERVICES
1008,AFC GAMMA
1009,美国网件
